Receipt ID,Date,Amount,Recurring Total Months,Recurrence Number,Recipient,Fundraising Page,Fundraising Partner,Reference Code 2,Reference Code,Donor First Name,Donor Last Name,Donor Addr1,Donor Addr2,Donor City,Donor State,Donor ZIP,Donor Country,Donor Occupation,Donor Employer,Donor Email,Donor Phone,New Express Signup,Comments,Check Number,Check Date,Employer Addr1,Employer Addr2,Employer City,Employer State,Employer ZIP,Employer Country,Donor ID,Fundraiser ID,Fundcandidateiser Recipient ID,Fundraiser Contact Email,Fundraiser Contact First Name,Fundraiser Contact Last Name,Partner ID,Partner Contact Email,Partner Contact First Name,Partner Contact Last Name,Reserved,Lineitem ID,AB Test Name,AB Variation,Recipient Committee,Recipient ID,Recipient Gov ID,Recipient Election,Reserved,Payment ID,Payment Date,Disbursement ID,Disbursement Date,Recovery ID,Recovery Date,Refund ID,Refund Date,Fee,Recur Weekly,ActBlue Express Lane,Reserved,Card Type,Reserved,Reserved,Reserved,Reserved,Mobile,Recurring Upsell Shown,Recurring Upsell Succeeded,Double Down,Smart Recurring,Monthly Recurring Amount,Apple Pay,Card Replaced by Account Updater,ActBlue Express Donor,Custom Field 1 Label,Custom Field 1 Value,Donor US Passport Number,Text Message Opt In,Gift Identifier,Gift Declined,Shipping Addr1,Shipping City,Shipping State,Shipping Zip,Shipping Country,Weekly Recurring Amount,Smart Boost Amount,Smart Boost Shown
AB195032016,2021-04-14 15:00:36,3,,1,Example Candidate,https://secure.actblue.com/page/examplecandidate,,,ads_ms_candidate_20210414-EA-ITT-Launch_listr-em001,Marshall,May,847 S. Wooster St.,,Los Angeles,CA,90035,United States,Not Employed,Not Employed,,,,,400284813,2021-04-18,,,,,,,,,ads_ms_candidate_itt_202104_ea_launch,,,,,,,,,384980223,,,Example Candidate for Congress,115876,C00776658,,f,236704320,2021-04-14 0:00:00,1312456,2021-04-18 0:00:00,,,,,0.12,,,,,,,,,t,,,,,,,,,,,,unknown,,,,,,,,,,
AB195032080,2021-04-14 15:00:58,25,,1,Example Candidate,https://secure.actblue.com/page/examplecandidate,,,ads_ms_candidate_20210414-DD-FB-Launch-LowC_bernint-Natl-1865U-MF_a012-candidate-WindowLaunch-1200x1200-stat-Copy1,Rosa,Benn,11 PERIMETER CTR. E.,,Atlanta,GA,30346,United States,Not Employed,Not Employed,pretend384980301@example.com,9144772818,f,,400284813,2021-04-18,,,,,,,,,ads_ms_candidate_fb_202104_dd_launch,,,,,,,,,384980301,,,Example Candidate for Congress,115876,C00776658,,f,236704347,2021-04-14 0:00:00,1312456,2021-04-18 0:00:00,,,,,0.99,,,,VISA,,,,,t,t,,,,,,,t,,,,unknown,,,,,,,,,,
AB195032103,2021-04-14 15:01:18,27,,1,Example Candidate,https://secure.actblue.com/page/examplecandidate,,,texts,Darla,Truitt,4104 SW 189th Pl,,Aloha,OR,97078,United States,Programmer,Symbeo,pretend384980330@example.com,,,,400284813,2021-04-18,,,,,,,,,org-candidate-event,,,,,,,,,384980330,,,Example Candidate for Congress,115876,C00776658,,f,236704367,2021-04-14 0:00:00,1312456,2021-04-18 0:00:00,,,,,1.07,,,,VISA,,,,,t,t,,,,,t,,,,,,unknown,,,,,,,,,,
AB195032113,2021-04-14 15:01:32,50,,1,Example Candidate,https://secure.actblue.com/page/examplecandidate,,,home,D,Rogers,201 South Main St,,Hightstown,NJ,8520,United States,Teacher,Peddie School,pretend384980341@example.com,,,,400284813,2021-04-18,,,,,,,,,candidateweb,,,,,,,,,384980341,,,Example Candidate for Congress,115876,C00776658,,f,236704382,2021-04-14 0:00:00,1312456,2021-04-18 0:00:00,,,,,1.98,,,,VISA,,,,,t,t,,,,,,,,,,,unknown,,,,,,,,,,
AB195032122,2021-04-14 15:01:44,10,,1,Example Candidate,https://secure.actblue.com/page/examplecandidate,,,TW,Austin,Natowitz,1 Glenwood Rd,,Scarsdale,NY,10583-2717,United States,Not Employed,Not Employed,pretend384980353@example.com,9144772818,f,,400284813,2021-04-18,,,,,,,,,candidatesocial,,,,,,,,,384980353,,,Example Candidate for Congress,115876,C00776658,,f,236704391,2021-04-14 0:00:00,1312456,2021-04-18 0:00:00,,,,,0.4,,,,MasterCard,,,,,t,t,,,,,,,t,,,,unknown,,,,,,,,,,
AB195032126,2021-04-14 15:01:45,5,,1,Example Candidate,https://secure.actblue.com/page/examplecandidate,,,home,Tom,Woodruff,135 Kaden Ct,,Fallbrook,CA,92028,United States,Not Employed,Not Employed,,,f,,400284813,2021-04-18,,,Fallbrook,CA,92028,United States,,,candidateweb,,,,,,,,,384980358,,,Example Candidate for Congress,115876,C00776658,,f,236704392,2021-04-14 0:00:00,1312456,2021-04-18 0:00:00,,,,,0.2,,,,VISA,,,,,,t,,,,,t,,t,,,,unknown,,,,,,,,,,
AB195032148,2021-04-14 15:01:59,27,,1,Example Candidate,https://secure.actblue.com/page/examplecandidate,,,texts,Anjali,Cadambi,473 Willoughby Ave #2,,Brooklyn,NY,11206,United States,Public Relations,BerlinRosen,pretend384980382@example.com,,f,,400284813,2021-04-18,,,,,,,,,org-candidate-event,,,,,,,,,384980382,,,Example Candidate for Congress,115876,C00776658,,f,236704409,2021-04-14 0:00:00,1312456,2021-04-18 0:00:00,,,,,1.07,,,,VISA,,,,,t,t,,,,,,,t,,,,unknown,,,,,,,,,,
AB195032034,2021-04-14 15:03:21,50,,1,Example Candidate,https://secure.actblue.com/page/examplecandidate,,,,Jasper,Nathaniel,106 Havemeyer St 5C,,Brooklyn,NY,11211,United States,Sales,Suzy,pretend384980247@example.com,,,,400284813,2021-04-18,,,,,,,,,orgsocial-candidate,,,,,,,,,384980247,,,Example Candidate for Congress,115876,C00776658,,f,236704482,2021-04-14 0:00:00,1312456,2021-04-18 0:00:00,,,,,1.98,,,,VISA,,,,,t,,,,,,t,,,,,,unknown,,,,,,,,,,
AB195032245,2021-04-14 15:03:30,15,,1,Example Candidate,https://secure.actblue.com/page/examplecandidate,,,texts,Rebecca,Watts,5126 Crystal Park Lane,,Ellicott City,MD,21043,United States,non-profit,Center for Economic and Policy Research,pretend384980506@example.com,9144772818,f,,400284813,2021-04-18,,,,,,,,,org-candidate-event,,,,,,,,,384980506,,,Example Candidate for Congress,115876,C00776658,,f,236704492,2021-04-14 0:00:00,1312456,2021-04-18 0:00:00,,,,,0.6,,,,,,,,,t,,,,,,,,t,,,,unknown,,,,,,,,,,
AB195032250,2021-04-14 15:03:40,9,,1,Example Candidate,https://secure.actblue.com/page/examplecandidate,,,texts,Barbara,Walker,904 Joel Cheek Blvd,,Franklin,TN,37064,United States,Not employed,Not employed,pretend384980512@example.com,,f,,400284813,2021-04-18,,,,,,,,,org-candidate-event,,,,,,,,,384980512,,,Example Candidate for Congress,115876,C00776658,,f,236704508,2021-04-14 0:00:00,1312456,2021-04-18 0:00:00,,,,,0.36,,,,VISA,,,,,t,t,,,,,,,t,,,,unknown,,,,,,,,,,
AB195032276,2021-04-14 15:04:09,27,,1,Example Candidate,https://secure.actblue.com/page/examplecandidate,,,texts,Jesse,Goldman,478 Warren st apt.3,,Brooklyn,NY,11217,United States,Teacher,Moozika!,pretend384980548@example.com,,,,400284813,2021-04-18,,,,,,,,,org-candidate-event,,,,,,,,,384980548,,,Example Candidate for Congress,115876,C00776658,,f,236704531,2021-04-14 0:00:00,1312456,2021-04-18 0:00:00,,,,,1.07,,,,VISA,,,,,t,t,,,,,,,,,,,unknown,,,,,,,,,,
AB195032289,2021-04-14 15:04:15,25,,1,Example Candidate,https://secure.actblue.com/page/examplecandidate,,,texts,Ryan,O'Donnell,506 Willoughby Ave Apt 4,,Brooklyn,NY,11206,United States,Data and Analytics Director,SEIU Healthcare Pennsylvania,pretend384980565@example.com,,f,,400284813,2021-04-18,,,Harrisburg,PA,17102,United States,,,org-candidate-event,,,,,,,,,384980565,,,Example Candidate for Congress,115876,C00776658,,f,236704537,2021-04-14 0:00:00,1312456,2021-04-18 0:00:00,,,,,0.99,,,,VISA,,,,,t,t,,,,,,,t,,,,unknown,,,,,,,,,,
AB195032298,2021-04-14 15:04:19,12,,1,Example Candidate,https://secure.actblue.com/page/examplecandidate,,,texts,JEFFREY,VINCENT,2828 Wabash St.,,New Orleans,LA,70114,United States,Medicaid Analyst,LA Dept. of Health,,,f,,400284813,2021-04-18,,,New Orleans,LA,70112,United States,,,org-candidate-event,,,,,,,,,384980574,,,Example Candidate for Congress,115876,C00776658,,f,236704542,2021-04-14 0:00:00,1312456,2021-04-18 0:00:00,,,,,0.48,,,,MasterCard,,,,,t,t,,,,,,,t,,,,unknown,,,,,,,,,,
AB195032320,2021-04-14 15:04:38,7,,1,Example Candidate,https://secure.actblue.com/page/examplecandidate,,17198_640302_43d8hv,em20210414-17198,Jim,Arnold,532 E. Sequim Bay Rd.,,Sequim,WA,98382,United States,Not Employed,Not Employed,pretend384980601@example.com,,f,,400284813,2021-04-18,,,Sequim,WA,98382,United States,,,org-20210414-candidate-1,,,,,,,,,384980601,,,Example Candidate for Congress,115876,C00776658,,f,236704561,2021-04-14 0:00:00,1312456,2021-04-18 0:00:00,,,,,0.28,,,,VISA,,,,,,t,,,,,,t,t,,,,unknown,,,,,,,,,,
AB195032330,2021-04-14 15:04:55,10.69,,1,Example Candidate,https://secure.actblue.com/page/examplecandidate,,,texts,Michael,Wong,2001 Range Ave Apt 136,,Santa Rosa,CA,95401,United States,Copywriter,Self,pretend384980615@example.com,,f,,400284813,2021-04-18,,,,,,,,,org-candidate-event,,,,,,,,,384980615,,,Example Candidate for Congress,115876,C00776658,,f,236704581,2021-04-14 0:00:00,1312456,2021-04-18 0:00:00,,,,,0.43,,,,VISA,,,,,t,t,,,,,,,t,,,,unknown,,,,,,,,,,
AB195032213,2021-04-14 15:06:03,5,,1,Example Candidate,https://secure.actblue.com/page/examplecandidate,,,texts,Barbara,Walker,904 Joel Cheek Blvd,,Franklin,TN,37064,United States,Not employed,Not employed,pretend384980466@example.com,,f,,400284813,2021-04-18,,,,,,,,,org-candidate-event,,,,,,,,,384980466,,,Example Candidate for Congress,115876,C00776658,,f,236704651,2021-04-14 0:00:00,1312456,2021-04-18 0:00:00,,,,,0.2,,,,VISA,,,,,t,,,,,,,,t,,,,unknown,,,,,,,,,,
AB195032467,2021-04-14 15:06:47,10,,1,Example Candidate,https://secure.actblue.com/page/examplecandidate,,,,Eric,Donahue,20 Ditmars St Apt 1,,Brooklyn,NY,11221,United States,Legal Writer/Researcher,The Trustforte Corporation,pretend384980787@example.com,,,,400284813,2021-04-18,,,,,,,,,orgsocial-candidate,,,,,,,,,384980787,,,Example Candidate for Congress,115876,C00776658,,f,236704721,2021-04-14 0:00:00,1312456,2021-04-18 0:00:00,,,,,0.4,,,,VISA,,,,,t,t,,,,,t,,,,,,unknown,,,,,,,,,,
AB195032539,2021-04-14 15:07:54,50,,1,Example Candidate,https://secure.actblue.com/page/examplecandidate,,,,Jordan,Schneider,555 Shore Road 15,,Somers Point,NJ,8244,United States,Law clerk,NjJ,pretend384980879@example.com,,,,400284813,2021-04-18,,,,,,,,,orgsocial-candidate,,,,,,,,,384980879,,,Example Candidate for Congress,115876,C00776658,,f,236704795,2021-04-14 0:00:00,1312456,2021-04-18 0:00:00,,,,,1.98,,,,VISA,,,,,t,t,,,,,,,,,,,unknown,,,,,,,,,,
AB195032556,2021-04-14 15:08:02,20,,1,Example Candidate,https://secure.actblue.com/page/examplecandidate,,,texts,andre,reynolds,13485 Westminster,,Southgate,MI,48195,United States,Cnc operator,Ford,pretend384980898@example.com,,f,,400284813,2021-04-18,,,,,,,,,org-candidate-event,,,,,,,,,384980898,,,Example Candidate for Congress,115876,C00776658,,f,236704806,2021-04-14 0:00:00,1312456,2021-04-18 0:00:00,,,,,0.79,,,,,,,,,t,,,,,,,,t,,,,unknown,,,,,,,,,,
AB195032589,2021-04-14 15:08:26,27,,1,Example Candidate,https://secure.actblue.com/page/examplecandidate,,,texts,C. Roger,Hastings Ph.D.,24445 Hawthorne Blvd #100,,Torrance,CA,90505,United States,Psychologist,Self,,,f,,400284813,2021-04-18,,,,,,,,,org-candidate-event,,,,,,,,,384980942,,,Example Candidate for Congress,115876,C00776658,,f,236704832,2021-04-14 0:00:00,1312456,2021-04-18 0:00:00,,,,,1.07,,,,VISA,,,,,t,,,,,,,,t,,,,unknown,,,,,,,,,,
AB195032632,2021-04-14 15:08:56,15,,1,Example Candidate,https://secure.actblue.com/page/examplecandidate,,17206_274442_vxH9rC,em20210414-other-17206,Michael,Rice,67 Nine Mile Ln,,Delmar,NY,12054,United States,Not Employed,Not Employed,pretend384980995@example.com,,,,400284813,2021-04-18,,,,,,,,,org-20210414-candidate-2,,,,,,,,,384980995,,,Example Candidate for Congress,115876,C00776658,,f,236704869,2021-04-14 0:00:00,1312456,2021-04-18 0:00:00,,,,,0.6,,,,MasterCard,,,,,,t,,,,,,,,,,,unknown,,,,,,,,,,
AB195032648,2021-04-14 15:09:06,10,,1,Example Candidate,https://secure.actblue.com/page/examplecandidate,,,ads_ms_candidate_20210414-EA-jcbn-Launch_listr-em001,Donald,Necessary,112 Buckeye Dr.,,Morton,IL,61550,United States,retired,none,,9144772818,f,,400284813,2021-04-18,,,Morton,IL,61550,United States,,,ads_ms_candidate_jcbn_202104_ea_launch,,,,,,,,,384981016,,,Example Candidate for Congress,115876,C00776658,,f,236704880,2021-04-14 0:00:00,1312456,2021-04-18 0:00:00,,,,,0.4,,,,VISA,,,,,,,,,,0,,,t,,,,unknown,,,,,,,,,,
AB195032664,2021-04-14 15:09:09,27,,1,Example Candidate,https://secure.actblue.com/page/examplecandidate,,,texts,Gloria,Chepko,427 Foxridge Dr. SW,,Leesburg,VA,20175,United States,Not employed,Not employed,pretend384981036@example.com,,f,,400284813,2021-04-18,,,,,,,,,org-candidate-event,,,,,,,,,384981036,,,Example Candidate for Congress,115876,C00776658,,f,236704889,2021-04-14 0:00:00,1312456,2021-04-18 0:00:00,,,,,1.07,,,,VISA,,,,,t,t,,,,,,,t,,,,unknown,,,,,,,,,,
AB195032708,2021-04-14 15:09:44,50,,1,Example Candidate,https://secure.actblue.com/page/examplecandidate,,,texts,Louis,Vegliante,3031 Santa Anna Ave,,Dallas,TX,75228,United States,Not Employed,Not Employed,,9144772818,,,400284813,2021-04-18,,,,,,,,,org-candidate-event,,,,,,,,,384981099,,,Example Candidate for Congress,115876,C00776658,,f,236704941,2021-04-14 0:00:00,1312456,2021-04-18 0:00:00,,,,,1.98,,,,VISA,,,,,t,t,,,,,,,,,,,unknown,,,,,,,,,,
AB195032751,2021-04-14 15:10:07,20,,1,Example Candidate,https://secure.actblue.com/page/examplecandidate,,,home,Omar,Abdoun,2140 Christian St,,Philadelphia,PA,19146,United States,PhD Student,University of Pennsylvania,pretend384981152@example.com,9144772818,f,,400284813,2021-04-18,,,,,,,,,candidateweb,,,,,,,,,384981152,,,Example Candidate for Congress,115876,C00776658,,f,236704976,2021-04-14 0:00:00,1312456,2021-04-18 0:00:00,,,,,0.79,,,,VISA,,,,,t,t,,,,,,,t,,,,unknown,,,,,,,,,,
AB195032788,2021-04-14 15:10:44,50,,1,Example Candidate,https://secure.actblue.com/page/examplecandidate,,,TW,Samuel,Berin,20 Greenwich Street,,Roxbury Cross,MA,2120,United States,Software engineer,Northeastern University,pretend384981195@example.com,,f,,400284813,2021-04-18,,,,,,,,,candidatesocial,,,,,,,,,384981195,,,Example Candidate for Congress,115876,C00776658,,f,236705015,2021-04-14 0:00:00,1312456,2021-04-18 0:00:00,,,,,1.98,,,,VISA,,,,,t,t,,,,,,,t,,,,unknown,,,,,,,,,,
AB195032805,2021-04-14 15:10:56,10,,1,Example Candidate,https://secure.actblue.com/page/examplecandidate,,,home,Nicole,Gray,7 Vernon Ct,,South Elgin,IL,60177,United States,Unemployed,Unemployed,,9144772818,f,,400284813,2021-04-18,,,South Elgin,IL,60177,United States,,,candidateweb,,,,,,,,,384981220,,,Example Candidate for Congress,115876,C00776658,,f,236705032,2021-04-14 0:00:00,1312456,2021-04-18 0:00:00,,,,,0.4,,,,MasterCard,,,,,,t,,,,,,,t,,,,unknown,,,,,,,,,,
AB195032889,2021-04-14 15:12:09,10,,1,Example Candidate,https://secure.actblue.com/page/examplecandidate,,,signupform,leyla,turkkan,160 west 95th street,,new york,NY,10025,United States,management,self,pretend384981322@example.com,,f,,400284813,2021-04-18,,,,,,,,,candidateweb-thanks,,,,,,,,,384981322,,,Example Candidate for Congress,115876,C00776658,,f,236705124,2021-04-14 0:00:00,1312456,2021-04-18 0:00:00,,,,,0.4,,,,,,,,,,,,,,,,,t,,,,unknown,,,,,,,,,,
AB195032918,2021-04-14 15:12:23,27,unlimited,1,Example Candidate,https://secure.actblue.com/page/examplecandidate,,,texts,Sean,Adams,51 Java St Apt 2,,Brooklyn,NY,11222,United States,Software engineer,Galileo Health,pretend384981359@example.com,,f,,400284813,2021-04-18,,,,,,,,,org-candidate-event,,,,,,,,,384981359,,,Example Candidate for Congress,115876,C00776658,,f,236705147,2021-04-14 0:00:00,1312456,2021-04-18 0:00:00,,,,,1.07,,,,VISA,,,,,t,,,,,27,,,t,,,,unknown,,,,,,,,,,
AB195032997,2021-04-14 15:13:36,15,,1,Example Candidate,https://secure.actblue.com/page/examplecandidate,,17199_185740_xDV9HL,em20210414-other-17199,bill,krakauer,342 west 85th st. #6c,,new york,NY,10024,United States,Not Employed,Not Employed,pretend384981463@example.com,,,,400284813,2021-04-18,,,,,,,,,org-20210414-candidate-2,,,,,,,,,384981463,,,Example Candidate for Congress,115876,C00776658,,f,236705243,2021-04-14 0:00:00,1312456,2021-04-18 0:00:00,,,,,0.6,,,,American Express,,,,,,,,,,15,,,,,,,unknown,,,,,,,,,,
AB195033080,2021-04-14 15:14:36,500,,1,Example Candidate,https://secure.actblue.com/page/examplecandidate,,,,Matthew,Spencer,1249 N 2nd St Apt 4,,Philadelphia,PA,19122,United States,Automation Engineer,ACS,pretend384981571@example.com,,f,,400284813,2021-04-18,,,West Point,PA,19486,United States,,,candidate-abdelhamid-1,,,,,,,,,384981571,,,Example Candidate for Congress,115876,C00776658,,f,236705307,2021-04-14 0:00:00,1312456,2021-04-18 0:00:00,,,,,19.75,,,,American Express,,,,,,,,,,,,,t,,,,unknown,,,,,,,,,,
AB195033114,2021-04-14 15:14:53,20,,1,Example Candidate,https://secure.actblue.com/page/examplecandidate,,,twjacobs,Erin,Banks,257 Gold Street Apt 1006,,Brooklyn,NY,11201,United States,Publicist,Estée Lauder Companies,pretend384981612@example.com,,,,400284813,2021-04-18,,,,,,,,,orgsocial-candidate,,,,,,,,,384981612,,,Example Candidate for Congress,115876,C00776658,,f,236705332,2021-04-14 0:00:00,1312456,2021-04-18 0:00:00,,,,,0.79,,,,VISA,,,,,t,t,,,,,t,,,,,,unknown,,,,,,,,,,
AB195033089,2021-04-14 15:14:58,10,,1,Example Candidate,https://secure.actblue.com/page/examplecandidate,,,ads_ms_candidate_20210414-EA-program-Launch_listr_em001,Kristi,de Merlier,2313 Hogan Way,,Oceanside,CA,92056,United States,Not Employed,Not Employed,,,,,400284813,2021-04-18,,,,,,,,,ads_ms_candidate_progcandidatem_202104_ea_launch,,,,,,,,,384981582,,,Example Candidate for Congress,115876,C00776658,,f,236705341,2021-04-14 0:00:00,1312456,2021-04-18 0:00:00,,,,,0.4,,,,,,,,,,,,,,,,,,,,,unknown,,,,,,,,,,
AB195032917,2021-04-14 15:15:22,20.05,,1,Example Candidate,https://secure.actblue.com/page/examplecandidate,,,org-website-candidates,Adrian,Rodriguez,4633 Marine Ave. 147,,Lawndale,CA,90260,United States,Sr. Character Technical Artist,Sony Interactive Entertainment,,,,,400284813,2021-04-18,,,,,,,,,orgwebsite-202104-candidate,,,,,,,,,384981358,,,Example Candidate for Congress,115876,C00776658,,f,236705376,2021-04-14 0:00:00,1312456,2021-04-18 0:00:00,,,,,0.8,,,,VISA,,,,,,,,,,,,,,,,,unknown,,,,,,,,,,
AB195033162,2021-04-14 15:15:38,27,,1,Example Candidate,https://secure.actblue.com/page/examplecandidate,,,takeover,David,Attewell,418 S. Greensboro St.,,Carrboro,NC,27510,United States,RA/TA,UNC Chapel Hill,pretend384981672@example.com,,,,400284813,2021-04-18,,,,,,,,,orgwebsite-202104-candidate,,,,,,,,,384981672,,,Example Candidate for Congress,115876,C00776658,,f,236705395,2021-04-14 0:00:00,1312456,2021-04-18 0:00:00,,,,,1.07,,,,VISA,,,,,,t,,,,,,,,,,,unknown,,,,,,,,,,
AB195033184,2021-04-14 15:16:03,15,,1,Example Candidate,https://secure.actblue.com/page/examplecandidate,,17206_279790_Q5RdBr,em20210414-17206-el,Sheila,Geist,100 LaSalle st.,,NYC,NY,10027,United States,Not Employed,Not Employed,pretend384981698@example.com,9144772818,f,,400284813,2021-04-18,,,NYC,NY,10027,United States,,,org-20210414-candidate-2,,,,,,,,,384981698,,,Example Candidate for Congress,115876,C00776658,,f,236705414,2021-04-14 0:00:00,1312456,2021-04-18 0:00:00,,,,,0.6,,t,,MasterCard,,,,,t,t,,,,,,t,t,,,,unknown,,,,,,,,,,
AB195033189,2021-04-14 15:16:07,5,,1,Example Candidate,https://secure.actblue.com/page/examplecandidate,,,twjacobs,Bianca,Guerrero,830 West 177th St. W2,,New York,NY,10033-6623,United States,Special Assistant,Mayor’s Office of Policy & Planning City of New York,pretend384981704@example.com,9144772818,f,,400284813,2021-04-18,,,,,,,,,orgsocial-candidate,,,,,,,,,384981704,,,Example Candidate for Congress,115876,C00776658,,f,236705422,2021-04-14 0:00:00,1312456,2021-04-18 0:00:00,,,,,0.2,,,,MasterCard,,,,,,,,,,0,,t,t,,,,unknown,,,,,,,,,,
AB195033224,2021-04-14 15:16:37,10,,1,Example Candidate,https://secure.actblue.com/page/examplecandidate,,,texts,William,Krebbers,501 anita street space 73,,Chula. Vista,CA,91911,United States,Not employed,Not employed,,9144772818,f,,400284813,2021-04-18,,,,,,,,,org-candidate-event,,,,,,,,,384981745,,,Example Candidate for Congress,115876,C00776658,,f,236705453,2021-04-14 0:00:00,1312456,2021-04-18 0:00:00,,,,,0.4,,,,MasterCard,,,,,,t,,,,,,,t,,,,unknown,,,,,,,,,,
AB195033248,2021-04-14 15:17:01,5,,1,Example Candidate,https://secure.actblue.com/page/examplecandidate,,,twjacobs,Michael,Berlind,833 Americana Way,,Glendale,CA,91210,United States,Customer Service Rep,Casting Networks,,,f,,400284813,2021-04-18,,,Los Angeles,CA,90010,United States,,,orgsocial-candidate,,,,,,,,,384981777,,,Example Candidate for Congress,115876,C00776658,,f,236705479,2021-04-14 0:00:00,1312456,2021-04-18 0:00:00,,,,,0.2,,,,MasterCard,,,,,,t,,,,,,,t,,,,unknown,,,,,,,,,,
AB195033297,2021-04-14 15:17:59,15,,1,Example Candidate,https://secure.actblue.com/page/examplecandidate,,,ads_ms_candidate_20210414-EA-jcbn-Launch_listr-em001,Keyla,Reynoso Polanco,4645 Stanton Rd,,Colorado Springs,CO,80918,United States,Not Employed,Not Employed,,,t,,400284813,2021-04-18,,,,,,,,,ads_ms_candidate_jcbn_202104_ea_launch,,,,,,,,,384981836,,,Example Candidate for Congress,115876,C00776658,,f,236705536,2021-04-14 0:00:00,1312456,2021-04-18 0:00:00,,,,,0.6,,,,,,,,,,,,,,,,,t,,,,unknown,,,,,,,,,,
AB195033360,2021-04-14 15:18:41,500,,1,Example Candidate,https://secure.actblue.com/page/examplecandidate,,,navbutton,Belal,Aftab,18873 McFarland Avenue,,saratoga,CA,95070,United States,Program Manager,Stripe,pretend384981913@example.com,9144772818,,,400284813,2021-04-18,,,,,,,,,candidateweb,,,,,,,,,384981913,,,Example Candidate for Congress,115876,C00776658,,f,236705580,2021-04-14 0:00:00,1312456,2021-04-18 0:00:00,,,,,19.75,,,,VISA,,,,,,,,,,,,,,,,,unknown,,,,,,,,,,
AB195033419,2021-04-14 15:19:37,27,,1,Example Candidate,https://secure.actblue.com/page/examplecandidate,,,texts,Henry,Todd,18411 Hatteras Street Unit 126,,Tarzana,CA,91356,United States,Not Employed,Not Employed,,,,,400284813,2021-04-18,,,,,,,,,org-candidate-event,,,,,,,,,384981990,,,Example Candidate for Congress,115876,C00776658,,f,236705641,2021-04-14 0:00:00,1312456,2021-04-18 0:00:00,,,,,1.07,,,,VISA,,,,,,t,,,,,,,,,,,unknown,,,,,,,,,,
AB195033542,2021-04-14 15:21:30,25,,1,Example Candidate,https://secure.actblue.com/page/examplecandidate,,,,Neal,Hussein,7405 46th Ave,,Elmhurst,NY,11373,United States,Data Manager,CWA,pretend384982141@example.com,,,,400284813,2021-04-18,,,,,,,,,examplecandidate,,,,,,,,,384982141,,,Example Candidate for Congress,115876,C00776658,,f,236705769,2021-04-14 0:00:00,1312456,2021-04-18 0:00:00,,,,,0.99,,,,VISA,,,,,,t,,,,,,,,,,,unknown,,,,,,,,,,
AB195033597,2021-04-14 15:22:11,25,,1,Example Candidate,https://secure.actblue.com/page/examplecandidate,,,ads_ms_candidate_20210414-EA-program-Launch_listr_em001,Gordon,Lange,38 Wawali St,,Kihei,HI,96753,United States,Not Employed,Not Employed,pretend384982212@example.com,,,,400284813,2021-04-18,,,,,,,,,ads_ms_candidate_progcandidatem_202104_ea_launch,,,,,,,,,384982212,,,Example Candidate for Congress,115876,C00776658,,f,236705821,2021-04-14 0:00:00,1312456,2021-04-18 0:00:00,,,,,0.99,,,,VISA,,,,,,t,,,,,t,,,,,,unknown,,,,,,,,,,
AB195033718,2021-04-14 15:24:07,100,,1,Example Candidate,https://secure.actblue.com/page/examplecandidate,,,email,Stephan,Lawrence,161 Christina Landing Drive,,Wilmington,DE,19801,United States,Not employed,Not employed,pretend384982361@example.com,,f,,400284813,2021-04-18,,,,,,,,,org-candidate-event,,,,,,,,,384982361,,,Example Candidate for Congress,115876,C00776658,,f,236705948,2021-04-14 0:00:00,1312456,2021-04-18 0:00:00,,,,,3.95,,,,VISA,,,,,t,t,,,,,,,t,,,,unknown,,,,,,,,,,
